Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
01/06/23 10:33	Primario	MAIPÚ	1457 - LEOPOLDO ZULOAGA	60%	MAESTRO M. ESPECIALES COMUN		Mañana	Educación Física	1er: 02/06/23 10:35	ADOLFO CALLE 321 B° JOSÉ LOPEZ RIVAS . GENERAL GUTIÉRREZ	44-0		Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30	en el establecimiento			1° llamado y/o hasta agotar instancias. Presentarse con documentación reglamentaria original y copia.	800-900		Publicado		
01/06/23 10:33	Primario	LAS HERAS	1087 - ABDON ABRAHAM	80%	HORAS CATEDRA COMUNES	10	Tarde		1er: 02/06/23 12:00	AUTOPISTA RUTA NACIONAL 40 KM. 3320 . EL PASTAL	Cargo vacante		Lu 13:00-15:00,Ma 13:00-15:00,Mi 13:00-15:00,Ju 13:00-15:00,Vi 13:00-15:00	ESCUELA			HASTA AGOTAR INSTANCIAS	300 PRESTACIONES - HORARIOS DIFERIDOS		Publicado		
01/06/23 10:28	Secundario Orientado	LAS HERAS	4073 - ADOLFO BIOY CASARES	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Prácticas Artísticas	2do: 02/06/23 10:30	ADOLFO BIOY CASARES 2017 B° BARRIO INFANTA . EL CHALLAO	40-0	3° 1ª	Vi 16:20-17:00,Vi 17:10-17:50,Vi 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
01/06/23 10:28	Primario	SAN MARTÍN	1346 - DR. CARLOS SAAVEDRA LAMAS	110%	HORAS CATEDRA COMUNES	6	Mañana	Educación Artística: Artes Visuales	1er: 06/06/23 10:00 | 2do: 06/06/23 11:00	C.LAVALLE S/N EL ÑANGO . MONTECASEROS	horas vacante		Mi 08:00-09:00,Mi 09:00-10:00,Vi 08:00-09:00,Vi 09:00-10:15,Vi 10:15-11:15,Vi 11:25-12:30	en el local escolar Calle Lavalle S/N°, El Ñango, Montecaseros, Gral San Martín		Presentar documentación reglamentaria		Sin movilidad coincidente horario escolar		Publicado		
01/06/23 10:27	Secundario Técnico	CAPITAL	4002 - FRAY LUIS BELTRÁN	10%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera	6to: 02/06/23 10:30	BELGRANO 650 . QUINTA SECCION	40	4° 3	Lu 09:15-09:55,Lu 09:55-10:35,Vi 12:05-12:45	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
01/06/23 10:25	Secundario Técnico	LAS HERAS	4011 - CAPITÁN DANIEL F. MANZOTTI	10%	HORAS CATEDRA MEDIA TÉCNICA	10	Tarde	Producción y Servicios Electrónicos II	5to: 02/06/23 10:30	ABRAHAM LINCOLN S/N B° CEMENTISTA II . LA CIENEGUITA	40-0	6° 2	Lu 08:00-11:40,Ma 08:00-11:40	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE APTITUD CON FECHA DE EMISIÓN Y CERTIFICADO DE ANTECEDENTE PENALES		350-315		No Cubierto		
01/06/23 10:25	Primario	GUAYMALLÉN	1551 - ANGEL VICENTE PEÑALOZA	0%	MAESTRO ENSEÑANZA COMUN		Mañana	Matemática	3er: 02/06/23 10:40	ADOLFO CALLE Y RODRÍGUEZ PEÑA S/N B° EMPLEADOS DE COMERCIO . VILLA NUEVA	40	4° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	Presentarse en la Escuela			Toma de posesión inmediata	línea 532, 523 y 900		Publicado		
01/06/23 10:21	Secundario Técnico	LUJÁN DE CUYO	4022 - GRAL. ENRIQUE MOSCONI	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Tarde	Laboratorio de Mediciones Eléctricas II	21vo: 06/06/23 10:00	BESARES 237 . CHACRAS DE CORIA	40-0	6° 1	Mi 17:10-17:50,Mi 17:50-18:30,Mi 18:30-19:00,Ju 17:10-17:50,Ju 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 10:21	Primario	SAN MARTÍN	1738 - MAESTRA RURAL ANA MARÍA CASTILLO	40%	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 02/06/23 13:00	Avenida Lima s/n B° Barrio Mebna . SAN MARTÍN	Cargo vacante	1° B	Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 13:30-18:00,Vi 13:30-18:00	llamado presencial	docentes con bono	cumplir normativa vigente		si		Publicado		
01/06/23 10:20	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	3er: 05/06/23 09:00	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	2° 1	Ma 08:20-08:55,Ma 08:55-09:30,Ma 09:30-10:05	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
01/06/23 10:19	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORA CATEDRA MENSUAL-ALBERGUE	3	Mañana	Lengua Extranjera - Inglés	3er: 05/06/23 08:40	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	1° 3	Lu 08:20-08:55,Lu 08:55-09:30,Lu 09:30-10:05	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
01/06/23 10:19	Secundario Técnico	LUJÁN DE CUYO	4104 - ING. CARLOS FADER	10%	HORAS CATEDRA MEDIA TÉCNICA	4	Tarde	Psicología Laboral	1er: 02/06/23 15:30	VIEDMA 624 B° II 13 DE DICIEMBRE . LUJÁN	32	6° 3º	Lu 08:00-10:50	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 10:19	Secundario Orientado	GUAYMALLÉN	4049 - MAESTRO ALBERTO RODRÍGUEZ	40%	PRECEPTORES		Tarde	Preceptor	1er: 02/06/23 10:30	BANDERA DE LOS ANDES 4801 . VILLA NUEVA	Lic. Art. 40		Lu 13:20-17:40,Ma 13:20-17:40,Mi 13:20-17:40,Ju 13:20-17:40,Vi 13:20-17:40	Presentarse en GEM PAD - Llamado Virtual			POSESIÓN INMEDIATA.			Cubierto		
01/06/23 10:18	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	3er: 05/06/23 08:30	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	2° 2°	Ma 10:15-10:50,Ma 10:50-11:25,Ma 11:35-12:10	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
01/06/23 10:18	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	5to: 05/06/23 08:15	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	3° 3	Ju 15:10-15:45,Ju 15:45-16:20,Vi 17:05-17:40	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
01/06/23 10:17	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	LENGUA EXTRANJERA: INGLES III	5to: 05/06/23 08:00	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	3° 1	Lu 15:15-15:45,Lu 15:45-16:20,Lu 16:30-17:05	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
01/06/23 10:17	Secundario Técnico	LUJÁN DE CUYO	4104 - ING. CARLOS FADER	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Tarde	Electrotecnia II	1er: 02/06/23 15:00	VIEDMA 624 B° II 13 DE DICIEMBRE . LUJÁN	Cargo vacante	4° 5	Mi 13:45-14:25,Mi 14:25-15:05,Ju 15:15-15:55,Ju 15:55-16:35,Ju 16:45-17:25	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 10:15	Secundario Orientado	JUNIN	4249 - JORGE MARIO BERGOGLIO	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Tecnologías de la Información y la Comunicación	9no: 02/06/23 11:00	CORIA S/N . ALGARROBO GRANDE	Cargo vacante	4° 1	Mi 10:30-11:10,Mi 11:10-11:50,Mi 11:50-12:30	Presentarse en GEM PAD - Llamado Virtual				No coincidente con el horario escolar.		Publicado		
01/06/23 10:14	Secundario Técnico	LUJÁN DE CUYO	4104 - ING. CARLOS FADER	10%	MAESTRO DE ENSEÑANZA PRACTICA		Tarde	Área 10 Cód.91 Construcciones	1er: 02/06/23 14:00	VIEDMA 624 B° II 13 DE DICIEMBRE . LUJÁN	32		Lu 13:45-17:45,Ma 13:45-17:45,Mi 13:45-17:45,Ju 13:45-17:45,Vi 13:45-17:45	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 10:14	Primario	SAN MARTÍN	1738 - MAESTRA RURAL ANA MARÍA CASTILLO	40%	HORAS CATEDRA COMUNES	2	Tarde	Lengua Extranjera	1er: 02/06/23 10:15	Avenida Lima s/n B° Barrio Mebna . SAN MARTÍN	Cargo vacante	7° B		llamado Presencial	docentes con bono.	cumplir normativa vigente		si		Publicado		
01/06/23 10:14	Secundario Técnico	GRAL. ALVEAR	4105 - ESCUELA TECNICA BACHILLER ( 8105)	80%	HORA CATEDRA MENSUAL-ALBERGUE	4	Mañana	Ciencias Naturales	2do: 02/06/23 10:30	PROLONGACION ARTAZA E ISLAS MALVINAS S/N . BOWEN	Cargo vacante	1° 1°	Ma 07:30-08:10,Ma 08:10-08:50,Ju 07:30-08:10,Ju 08:10-08:50	Presentarse en GEM PAD - Llamado Virtual		Contar con Certificado de Aptitud Psicofísico Docente y Psicofícico Complementario de Escuela Albergue	Adjuntar Documentación Legible en Formato P.D.F. (Originales)			No Cubierto		
01/06/23 10:13	Secundario Técnico	LAS HERAS	4011 - CAPITÁN DANIEL F. MANZOTTI	10%	HORAS CATEDRA MEDIA TÉCNICA	10	Tarde	Producción y Servicios Electrónicos I	5to: 02/06/23 10:15	ABRAHAM LINCOLN S/N B° CEMENTISTA II . LA CIENEGUITA	40-0	5° 2	Mi 08:00-11:40,Ju 08:00-11:40	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE APTITUD CON FECHA DE EMISIÓN Y CERTIFICADO DE ANTECEDENTE PENALES		350-315		No Cubierto		
01/06/23 10:13	Secundario Orientado	GUAYMALLÉN	4153 - PROFESOR LUIS QUESADA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Formación para la Vida y el Trabajo	1er: 02/06/23 10:30	ALLAYME 3281 B° EL BERMEJO . BERMEJO	Cargo vacante	5° 2°	Lu 15:00-15:40,Lu 15:40-16:20,Lu 16:30-17:10	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
01/06/23 10:12	Primario	CAPITAL	9030 - NORMAL TOMÁS GODOY CRUZ	0%	HORAS CATEDRA COMUNES	12	Mañana	Educación Física	1er: 02/06/23 10:15	MITRE 955 . SEGUNDA SECCION	40-0		Lu 08:00-12:30,Lu 08:00-09:00,Lu 09:10-10:10,Lu 10:30-11:30,Lu 11:40-12:30,Mi 08:00-09:00,Mi 09:10-10:10,Mi 10:30-11:30,Mi 11:40-12:30,Vi 08:00-09:10,Vi 09:20-10:20,Vi 10:30-11:30,Vi 11:40-12:30	Mitre 955	Prof. Aguero en primera oportunidad y en segunda Prof. Olivares		Toma de posesión inmediata	Todos los colectivos por plaza Independencia		Publicado		
01/06/23 10:11	Secundario Orientado	GUAYMALLÉN	4154 - DR. SALVADOR MAZZA	10%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (A) Teatro	3er: 05/06/23 08:20	SANTA ROSA Y LABOULAYE S/N . DORREGO	40-0	2° 3°	Vi 17:10-17:50,Vi 17:50-18:30	GEM PAD - Llamado Virtual		Consultar movilidad en Mendotran	Art. 56. Art.40.El alta se hará efectiva con el dictado de clases.	910		Publicado		
01/06/23 10:10	Secundario Orientado	LUJÁN DE CUYO	4031 - DR. FRANCISCO CORREAS	10%	HORAS CATEDRA MEDIA ORIENTADA	6	TARDE	ORIENTADOR SOCIAL	2do: 02/06/23 10:30	PANNOCCHIA Y LINIERS S/N . CHACRAS DE CORIA	40-0		Vi 14:00-18:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
01/06/23 10:10	Secundario Orientado	LUJÁN DE CUYO	4031 - DR. FRANCISCO CORREAS	10%	HORAS CATEDRA MEDIA ORIENTADA	5	Mañana	Ciencias Naturales	12vo: 05/06/23 08:30	PANNOCCHIA Y LINIERS S/N . CHACRAS DE CORIA	40-0	2° 2	Ma 08:00-08:40,Ma 08:40-09:20,Ma 09:30-10:10,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 10:10	Secundario Orientado	GUAYMALLÉN	4153 - PROFESOR LUIS QUESADA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Formación para la Vida y el Trabajo	1er: 02/06/23 11:00	ALLAYME 3281 B° EL BERMEJO . BERMEJO	Cargo vacante	5° 1ª	Ma 15:00-15:40,Ma 15:40-16:20,Ma 16:30-17:10	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
01/06/23 10:10	Primario	LAVALLE	1281 - SIMON CHAVES	110%	HORAS CATEDRA COMUNES	2	Mañana	Lengua Extranjera	1er: 02/06/23 11:00 | 2do: 02/06/23 11:05 | 3er: 02/06/23 11:10 | 4to: 02/06/23 11:15	DORREGO S/N . EL VERGEL	horas creadas	7° B	VIERNES 10:30 a 12:30hs	Presentarse en Escuela Simon Chaves Nª1-281			Memo 19-DEP-23 E l transporte no coincide con el horario escolar Hasta agotar instancias	PRESTACIONES		Publicado		
01/06/23 10:09	Secundario Orientado	LAS HERAS	4032 - NUESTRA SEÑORA DE LAS NIEVES	110%	HORAS CATEDRA MEDIA ORIENTADA	5	MAÑANA	Ciencias Naturales	1er: 02/06/23 11:30	EJÉRCITO DE LOS ANDES S/N . USPALLATA	CARGO VACANTE	2° 1ª	Lu 08:10-08:50,Lu 08:50-09:30,Ju 11:10-11:50,Ju 11:50-12:30,Ju 12:30-13:10	Presentarse en GEM PAD - Llamado Virtual				AUTOTRANSPORTE ANDESMAR ( consultar horarios y frecuencias)		Publicado		
01/06/23 10:08	Secundario Técnico	GRAL. ALVEAR	4105 - ESCUELA TECNICA BACHILLER ( 8105)	80%	HORA CATEDRA MENSUAL-ALBERGUE	6	Tarde	Ciencias Sociales: Historia-Formación Ética y Ciudadana	1er: 02/06/23 14:00	PROLONGACION ARTAZA E ISLAS MALVINAS S/N . BOWEN	61	2° 3°	Lu 16:30-17:10,Lu 17:10-17:50,Lu 17:50-18:30,Mi 13:30-14:10,Mi 14:10-14:50,Mi 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual		Presentar Psicofísico Docente y Psicofísico Complementario de Escuela Albergue.	Adjuntar documentación legible en formato PDF (Originales)			Publicado		
01/06/23 10:08	Secundario Orientado	LAS HERAS	4032 - NUESTRA SEÑORA DE LAS NIEVES	110%	HORAS CATEDRA MEDIA ORIENTADA	5	MAÑANA	Ciencias Naturales	1er: 02/06/23 10:30	EJÉRCITO DE LOS ANDES S/N . USPALLATA	CARGO VACANTE	2° 2ª	Lu 11:10-11:50,Lu 11:50-12:30,Lu 12:30-13:10,Ju 09:40-10:20,Ju 10:20-11:00	Presentarse en GEM PAD - Llamado Virtual				AUTOTRANSPORTE ANDESMAR ( consultar horarios y frecuencias)		No Cubierto		
01/06/23 10:07	Secundario Orientado	TUPUNGATO	4060 - DR. ERNESTO PIAGGI	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	4vo: 02/06/23 11:00	PASAJE ESPAÑA S/N B° LOS NOGALES . TUPUNGATO	Cargo vacante	5° 2°	Lu 15:35-16:15,Mi 14:55-15:35,Mi 15:35-16:15	Presentarse en GEM PAD - Llamado Virtual		Área 2 Código 197	Alta con toma Presencial y Efectiva Presentación del Servicio.	Cata y Mitre		Publicado		
01/06/23 10:07	Secundario Orientado	TUNUYÁN	4075 - PRUDENCIO VIDAL AMIEVA	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	9no: 02/06/23 11:10	SANTA FE Y SALTA B°VILLA TUNUYÁN . TUNUYÁN	Cargo vacante	1° 5	Ju 16:55-17:35,Ju 17:35-18:15	Presentarse en GEM PAD - Llamado Virtual			ALTA A PARTIR DE LA TOMA DE POSESIÓN	sin movilidad		Publicado		
01/06/23 10:07	Secundario Orientado	LAS HERAS	4032 - NUESTRA SEÑORA DE LAS NIEVES	110%	HORAS CATEDRA MEDIA ORIENTADA	3	TARDE	Lengua Extranjera - Inglés	49vo: 02/06/23 10:10	EJÉRCITO DE LOS ANDES S/N . USPALLATA	44	5° 2ª	Ma 14:50-15:30,Ma 15:30-16:10,Ma 16:20-17:00	Presentarse en GEM PAD - Llamado Virtual			LICENCIA SE EXTIENDE HASTA EL 08/06/2023	TRANSPORTE ANDESMAR ( CONSULTAR HORARIOS Y FRECUENCIAS)		No Cubierto		
01/06/23 10:06	Secundario Técnico	MAIPÚ	4003 - EMILIO CIVIT	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Rotativo	Obras Eléctricas	2do: 02/06/23 10:15	OZAMIS 700 . MAIPÚ	52	6° 5	Lu 07:45-08:25,Lu 08:25-09:05,Lu 09:15-09:55,Mi 07:45-08:25,Mi 08:25-09:05	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
01/06/23 10:05	Secundario Técnico	MAIPÚ	4003 - EMILIO CIVIT	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Rotativo	Máquinas Eléctricas II	2do: 02/06/23 10:10	OZAMIS 700 . MAIPÚ	52	6° 5	Lu 16:40-17:20,Lu 17:30-18:10,Lu 18:10-18:50,Vi 17:30-18:10,Vi 18:10-18:50	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
01/06/23 10:05	Primario	GODOY CRUZ	1622 - PADRE PEDRO ARCE	80%	MAESTRO M. ESPECIALES COMUN		Mañana	Educación Artística (A, B, C) Teatro, Música, Artes Visuales	1er: 02/06/23 10:15	V. SARSFIELD Y PUERTO ARGENTINO S/N B° LA GLORIA . LAS TORTUGAS	50/7		Lu 08:00-12:30,Lu 08:00-09:00,Lu 09:10-10:10,Lu 10:20-11:20,Lu 11:30-12:30,Ma 08:00-12:30,Ma 08:00-09:00,Ma 10:20-11:20,Ma 11:30-12:30,Mi 08:00-12:30,Mi 09:10-10:10,Mi 10:20-11:20,Mi 11:30-12:30,Ju 10:20-11:20,Ju 12:30-15:00,Vi 08:00-12:30	Presentarse en forma presencial en la Institución.						Publicado		
01/06/23 10:05	Secundario Orientado	TUNUYÁN	4075 - PRUDENCIO VIDAL AMIEVA	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	13vo: 02/06/23 10:10	SANTA FE Y SALTA B°VILLA TUNUYÁN . TUNUYÁN	art 48°	1° 2°	Lu 16:55-17:35,Lu 17:35-18:15	Presentarse en GEM PAD - Llamado Virtual			ALTA A PARTIR DE LA TOMA DE POSESIÓN	sin movilidad		No Cubierto		
01/06/23 10:05	Secundario Orientado	MAIPÚ	4054 - JUAN ISIDRO MAZA	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	2do: 02/06/23 10:30	RUTA PROVINCIAL 50 S/N . RODEO DEL MEDIO	40°	1° 2°	Ju 15:15-17:15	Presentarse en GEM PAD - Llamado Virtual				700, 750, 850		Cubierto		
01/06/23 10:05	Primario	GUAYMALLÉN	1556 - MIGUEL ANGEL RAMPONI	80%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 02/06/23 10:10	COLÓN Y CATAMARCA 2273 . GENERAL BELGRANO	40	4° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	ESCUELA			Hasta agotar instancias	520-521-522-523-524-525-544-545-552		Publicado		
01/06/23 10:03	Secundario Técnico	MAIPÚ	4108 - ING. GUILLERMO VILLANUEVA	10%	MAESTRO DE ENSEÑANZA PRACTICA		Tarde		14vo: 05/06/23 09:15	MAZA 737 B° ---- . MAIPÚ	Cargo vacante		Lu 14:30-18:30,Ma 14:30-18:30,Mi 14:30-18:30,Ju 14:30-18:30,Vi 14:30-18:30	Presentarse en GEM PAD - Llamado Virtual		CON CONOCIMIENTO ACREDITABLE EN MAQUINAS AUTOMATIZADAS (CNC, FRESA). EXPERIENCIA LABORAL DE LAS MISMAS.	AREA: 13 CODIGO: 73			Publicado		
01/06/23 10:01	Educación Especial	MAIPÚ	2012 - LYDIA SOFIA BUHRER	0%	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana		4to: 02/06/23 10:30	25 DE MAYO Y CORRIENTES S/N . MAIPÚ	Cargo vacante	Apoyo 9	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	"Escuela N° 2-012 ""Lydia Sofía Buhrer"", 25 de Mayo y Corrientes S/ N°, Maipú"			Hasta el 13/06/2023 por artículo 40. En 4° llamado y/o hasta agotar instancias con carpeta de antecedentes.	800 -900		Publicado		
01/06/23 10:00	Secundario Orientado	GUAYMALLÉN	4153 - PROFESOR LUIS QUESADA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Práctica Escénica para Músicos	2do: 02/06/23 11:15	ALLAYME 3281 B° EL BERMEJO . BERMEJO	Art. 40/56	5° 2°	Ju 13:30-14:10,Ju 14:10-14:50,Ju 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
01/06/23 09:59	Educación Especial	MAIPÚ	2012 - LYDIA SOFIA BUHRER	0%	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana	APOYO TRAYECTORIA ESCOLAR	11vo: 02/06/23 10:00	25 DE MAYO Y CORRIENTES S/N . MAIPÚ	Cargo vacante	Apoyo 8	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	"Escuela N° 2-012 ""Lydia Sofía Buhrer"", 25 de Mayo y Corrientes S/ N°, Maipú"			cargo vacante por creación. En 11° llamado y/o hasta agotar instancias con carpeta de antecedentes.	800 -900		Publicado		
01/06/23 09:59	Primario	SAN MARTÍN	1527 - BATALLA DE MAIPÚ	40%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 02/06/23 10:15	San Luis 200 B° Barrio Don Bosco . PALMIRA	44-0	7° B	Lu 08:00-09:00,Lu 08:00-12:30,Lu 09:00-10:00,Ma 08:00-12:30,Ma 10:30-11:30,Ma 11:45-12:30,Mi 08:00-12:30,Mi 09:00-10:00,Mi 10:30-11:30,Ju 08:00-12:30,Ju 09:00-10:00,Ju 10:30-11:30,Ju 11:45-12:30,Vi 08:00-09:00,Vi 08:00-12:30,Vi 09:00-10:00,Vi 10:30-11:30,Vi 11:45-12:30		1° LLAMADO Y HASTA AGOTAR INSTANCIAS			700-750		Publicado		
01/06/23 09:58	Primario	GUAYMALLÉN	1725 - PADRE JOSE ANDRÉS MANZANO	10%	HORAS CATEDRA COMUNES	10	Tarde		2do: 02/06/23 12:30	LOS ROSALES 4450 B° UTMA . SAN FRANCISCO DEL MONTE	Cargo vacante		Lu 12:30-14:30,Ma 12:30-14:30,Mi 12:30-14:30,Ju 12:30-14:30,Vi 12:30-14:30	Presentarse en la institución				Grupo 9 -912		Publicado		
01/06/23 09:56	Inicial	GODOY CRUZ	1672/1 - RENATO DELLA SANTA	70 %	MAESTRO DE JARDIN		Mañana		1er: 02/06/23 10:00	Pehuenches y Comechingones B° B° HUARPES II . LAS TORTUGAS	40-0	Sala 5 A	Lu 09:10-12:30,Ma 09:10-12:30,Mi 09:10-12:30,Ju 09:10-12:30,Vi 09:10-12:30	Presentarse en la Escuela	En primer llamado y hasta agotar instancias. Posesión inmediata.			732		Publicado		
01/06/23 09:56	Secundario Orientado	LAS HERAS	4073 - ADOLFO BIOY CASARES	60%	HORAS CATEDRA MEDIA ORIENTADA	12	Mañana	COORDINADOR PEDAGÓGICO	1er: 02/06/23 10:00	ADOLFO BIOY CASARES 2017 B° BARRIO INFANTA . EL CHALLAO	40		Ma 11:00-13:00,Ju 11:00-13:00,Vi 08:00-12:00	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
01/06/23 09:55	Educación Especial	MAIPÚ	2027 - ANTENOR RIVEROS	80%	HORAS CATEDRA EDUCACIÓN DIFERENCIADA	8	Alternado		1er: 02/06/23 11:00	Calle 1 y 6 S/N B° GÜEMES . FRAY LUIS BELTRÁN	horas vacantes	Múltiple Domiciliario 2		Presentarse en edificio escolar	docente de educacion especial intelectuales	Hasta agotar instancias		750 y dicetour		Publicado		
01/06/23 09:55	Inicial	CAPITAL	0033 - JIE Nª 0-033 ELSA BORNEMANN	10%	HORAS CATEDRA COMUNES	6	Alternado	Música	7mo: 02/06/23 10:00	SAN JUAN 417 . CIUDAD	40		Mi 13:45-15:55,Vi 09:30-11:40	Presentarse en Jardin						Publicado		
01/06/23 09:54	Primario	GUAYMALLÉN	1725 - PADRE JOSE ANDRÉS MANZANO	10%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 02/06/23 10:00	LOS ROSALES 4450 B° UTMA . SAN FRANCISCO DEL MONTE	40	7° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	En la institución				Grupo 9 -912		Publicado		
01/06/23 09:54	Secundario Técnico	SAN MARTÍN	4145 - ARMANDO SERGIO FIGUEROA	80%	HORAS CATEDRA MEDIA TÉCNICA	6	Mañana y Tarde	Ciencias Sociales: Historia-Formación Ética y Ciudadana	2do: 02/06/23 10:20	AV. LIBERTADOR S/N . TRES PORTEÑAS	40-0	1° 2°	Mi 10:45-11:25,Mi 11:25-12:00,Mi 12:00-12:35,Ju 10:05-10:40,Ju 12:00-12:35,Vi 10:45-11:25	Presentarse en GEM PAD - Llamado Virtual		TRAER TODA LA DOCUMENTACIÓN IMPRESA PARA LEGAJO. TRAER CARPETA TAPA CRISTAL.		NUEVA GENERACIÓN		Cubierto		
01/06/23 09:53	Primario	GODOY CRUZ	1666 - BATALLA DEL PILAR	10%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 02/06/23 10:00	MUÑIZ 751 B° BATALLA DEL PILAR . SAN FRANCISCO DEL MONTE	40-0	6° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30,Sá 08:00-12:30	Presentarse en en el local de la escuela.		Documentación según normativa vigente.		Líneas 400, 700, 800 y 900		No Cubierto		
01/06/23 09:50 | Cancelado	CEBJA	GODOY CRUZ	3094/1 - OASIS MENDOCINO	60%	HORAS CATEDRA ADULTOS	2	Mañana	Trabajo y Sociedad	1er: 02/06/23 10:00	Armani 1780 . VILLA HIPODROMO	44-0	1° CBNS 2°	Ju 10:40-12:00	Presentarse en GEM PAD - Llamado Virtual		Hasta agotar instancias. Con toma de posesión inmediata.				Cancelado	Se deben unificar 2 cargos en un solo llamado. Se deben agregar 2 horas de otro cargo en este llamado	
