Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
23/05/23 10:57 | Cancelado	Secundario Orientado	MAIPÚ	4076 - ARQ. CARLOS THAYS	80%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	COORDINADOR PEDAGOGICO	2do: 28/05/23 08:00	MZ. K CASA 1 S/N B° MARTÍN GUEMES . FRAY LUIS BELTRÁN	50/7		Ma 13:30-17:50	Presentarse en GEM PAD - Llamado Virtual						Cancelado	cambio de dia y horario	
23/05/23 10:56	Educación Especial	GODOY CRUZ	2023 - DR. IGNACIO PIROVANO	80%	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana		12vo: 24/05/23 12:00	CHAPADMALAL S/N . PTE. SARMIENTO	40-0	Apoyo 1	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	Presentarse en el establecimiento de la escuela (Chapadmalal y Punta Arenas)				461/464/463		Publicado		
23/05/23 10:56	Primario	SAN CARLOS	1354 - ALFREDO CHACON	80%	HORAS CATEDRA COMUNES	10	Tarde		2do: 24/05/23 12:00	VIEJA RUTA NAC. 40 Y DR. METRAUX . LA CONSULTA	61-0	Fortalecimiento de las Trayectorias INNOVACIÓN	Lu 12:30-14:30,Ma 12:30-14:30,Mi 12:30-14:30,Ju 12:30-14:30,Vi 12:30-14:30	Presentarse en el edificio de la Escuela 1-354 Alfredo Chacón.		Toma de posesión inmediata, hasta agotar instancias.				Cubierto		
23/05/23 10:55	Secundario Orientado	GUAYMALLÉN	4222 - MARÍA MARTHA ARENAS DE ZAPATA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Lógica y Epistemología	3er: 24/05/23 13:30	ÁNGEL RODRÍGUEZ S/N . KM 8	61	4° 1ª	Ma 17:10-17:50,Ma 17:50-18:30,Vi 13:30-14:10,Vi 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual				700, 750, 200		Cubierto		
23/05/23 10:54	Primario	LAS HERAS	1650 - LEY 1420	60%	HORAS CATEDRA COMUNES	3	Mañana y Tarde	Educación Artística: Música	1er: 24/05/23 10:55	CHICLANA Y SARMIENTO S/N B° Panquehua . PANQUEHUA	40-0		Ma 08:00-09:00,Ma 13:30-14:30,Ju 11:30-12:30	Presentarse en GEM PAD - Llamado Virtual			3 horas. Hasta agotar instancias			Publicado		
23/05/23 10:50	Secundario Orientado	GUAYMALLÉN	4222 - MARÍA MARTHA ARENAS DE ZAPATA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Ciencias Sociales y TIC (PP 2)	2do: 24/05/23 11:00	ÁNGEL RODRÍGUEZ S/N . KM 8	40-0	4° 2ª	Vi 16:30-17:10,Vi 17:10-17:50,Vi 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual				700, 750, 200		No Cubierto		
23/05/23 10:48	Primario	GUAYMALLÉN	1033 - RAFAEL OBLIGADO	10%	DIRECTOR LIBRE COMUN		Mañana y Tarde		4to: 30/05/23 13:00	Dorrego 1605 . DORREGO	Traslado Transitorio		Lu 08:00-13:00,Ma 13:00-18:00,Mi 08:00-13:00,Ju 13:00-18:00,Vi 08:00-13:00	Regiona Norte-Pellegrini 651 Ciudad-MENDOZA		Maestros de Grado Nivel Primario, TITULARES con 7 años de antigûedad en la docencia como mínimo. DNI (original y copia) - DDJJ- CUIL- Certificado de Antecedentes Penales- Certificado de aptitud psicofísico JERÁRQUICO- ANTIGÛEDAD- ASISTENCIA- Grilla de Tabulación				Publicado		
23/05/23 10:45	Secundario Orientado	GUAYMALLÉN	4115 - INFANTA MENDOCINA	10%	HORAS CATEDRA MEDIA ORIENTADA	12	Alternado	Orientador Psicopedagógico	1er: 24/05/23 11:30	ADOLFO CALLE 349 . DORREGO	32		Lu 08:25-12:45,Ju 14:10-18:40	Presentarse en GEM PAD - Llamado Virtual			Alta 29/05	900-522		Cubierto		
23/05/23 10:44	Secundario Orientado	TUNUYÁN	4173 - PROFESORA AMANDA FERNANDEZ DE PALERMO	40%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Educación Tecnológica	15vo: 29/05/23 08:00	9 DE JULIO Y SAN MARTÍN . TUNUYÁN	40-0	2° 5º	Mi 12:05-12:45,Vi 07:45-08:25,Vi 08:25-09:05	Presentarse en GEM PAD - Llamado Virtual			El docente entro en junta medica			Publicado		
23/05/23 10:43	Primario	GODOY CRUZ	1337 - JUAN FRANCISCO COBO	60%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 24/05/23 10:45 | 2do: 24/05/23 10:50 | 3er: 24/05/23 10:55 | 4to: 24/05/23 11:00	GORRITI Y CAYETANO SILVA S/N . GODOY CRUZ	40	7° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	En la escuela						No Cubierto		
23/05/23 10:43	Primario	MALARGÜE	1367 - EL CHACAY	110%	MAESTRO ENSEÑANZA COMUN		Jornada completa	LENGUA-MATEMÁTICA-CIENCIAS	8vo: 24/05/23 10:45	RUTA NAC. 40 NORTE - ESTANCIA EL CHACAY . RURAL FRONTERA	40-0	Grado Múltiple 5º y 6º	Lu 08:00-15:00,Ma 08:00-15:00,Mi 08:00-15:00,Ju 08:00-15:00,Vi 08:00-15:00	Presentarse en el local escolar			Según Reglamentación vigente. Hasta agotar instancias. Con toma de posesión inmediata.	De media y larga distancia coincidente con el horario escolar		No Cubierto		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua y Literatura	1er: 30/05/23 09:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Mi 08:00-08:40,Mi 08:40-09:20,Mi 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		Publicado		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	1er: 30/05/23 08:30	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Lu 08:00-08:40,Lu 08:40-09:20,Lu 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		Publicado		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Formación para la Vida y el Trabajo	1er: 29/05/23 11:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Vi 11:00-11:40,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		No Cubierto		
23/05/23 10:41	Secundario Orientado	LUJÁN DE CUYO	4172 - PUERTO ARGENTINO	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	21vo: 24/05/23 10:55	RUTA PROV. 15 Y CALLEJÓN SUAREZ S/N B° VALLE DE AGRELO 2 . AGRELO	44-0	1° SEGUNDA	Mi 13:00-13:40,Mi 13:40-14:20	Presentarse en GEM PAD - Llamado Virtual				CATA y 700		No Cubierto		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Formación Ética y Ciudadana	1er: 29/05/23 10:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Lu 11:40-12:20,Lu 12:20-13:00,Ma 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES	HORAS POR CREACIÓN ALTA 01/06/23	300		Cubierto		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Economía II	1er: 29/05/23 08:30	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Lu 10:10-10:50,Lu 11:00-11:40,Ju 08:00-08:40,Ju 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		Cubierto		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Economía Social	1er: 29/05/23 09:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Ju 11:00-11:40,Vi 09:30-10:10,Vi 10:10-10:50	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTE PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		Cubierto		
23/05/23 10:41	Secundario Orientado	LAS HERAS	4157 - PATRIA GRANDE	60%	HORAS CATEDRA MEDIA ORIENTADA	7	Mañana	Matemática	2do: 24/05/23 12:00	TOMÁS GUIDO 760 B° Amigorena . EL PLUMERILLO	61-0	2° 1º	Ma 10:50-11:30,Ma 11:40-12:20,Ma 12:20-13:00,Mi 08:00-08:40,Mi 08:40-09:20,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual				600 461		Cubierto		
23/05/23 10:39	Secundario Orientado	LUJÁN DE CUYO	4172 - PUERTO ARGENTINO	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	21vo: 24/05/23 10:40	RUTA PROV. 15 Y CALLEJÓN SUAREZ S/N B° VALLE DE AGRELO 2 . AGRELO	44-0	1° CUARTA	Lu 16:40-17:20,Lu 17:20-18:00	Presentarse en GEM PAD - Llamado Virtual				CATA y 700		No Cubierto		
23/05/23 10:39	Primario	GUAYMALLÉN	1551 - ANGEL VICENTE PEÑALOZA	0%	HORAS CATEDRA COMUNES	9	Mañana	Auxiliar de informática Educativa	3er: 24/05/23 11:00	ADOLFO CALLE Y RODRÍGUEZ PEÑA S/N B° EMPLEADOS DE COMERCIO . VILLA NUEVA	44		Lu 08:00-12:30,Ma 08:00-12:30,Mi 11:30-12:30	Presentarse en Escuela			Toma de posesión inmediata	522-523-900-910		Publicado		
23/05/23 10:38	Secundario Orientado	LAS HERAS	4074 - FLORENCIO MOLINA CAMPOS	40%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Filosofía	3er: 29/05/23 09:30	DEMOCRACIA Y MIGUEL SEGURA 2400 B° UJEMVI . EL ZAPALLAR	50-7	5° 3	Lu 13:30-14:10,Lu 14:10-14:50,Mi 13:30-14:10,Mi 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:34	Secundario Orientado	LUJÁN DE CUYO	4164 - Cerro El Plata	60%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Sistema de Información Contable I (PP 1)	8vo: 29/05/23 08:00	P. Molina y Moyano S/N . PERDRIEL	61-0	3° 2	Ju 15:00-15:40,Ju 15:40-16:20,Vi 15:00-15:40,Vi 15:40-16:20,Vi 16:30-17:10	Presentarse en GEM PAD - Llamado Virtual						Publicado		
23/05/23 10:33	Secundario Orientado	LAS HERAS	4074 - FLORENCIO MOLINA CAMPOS	40%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Formación para la Vida y el Trabajo	3er: 29/05/23 08:30	DEMOCRACIA Y MIGUEL SEGURA 2400 B° UJEMVI . EL ZAPALLAR	50-7	5° 1	Lu 15:00-15:40,Lu 15:40-16:20,Ju 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:32	Secundario Orientado	GRAL. ALVEAR	4099 - JOSÉ HERNANDEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	Lengua	3er: 24/05/23 10:40	ALVEAR Y MITRE . BOWEN	40-0	1° PRIMERA	Mi 15:00-15:40,Mi 15:40-16:20,Mi 16:30-17:10,Vi 15:00-15:40,Vi 15:40-16:20,Vi 16:30-18:30,Vi 16:30-17:10	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:32	Secundario Técnico	LAS HERAS	4011 - CAPITÁN DANIEL F. MANZOTTI	10%	HORAS CATEDRA MEDIA TÉCNICA	2	Mañana	Educación Artística (B) Música	5to: 24/05/23 10:35	ABRAHAM LINCOLN S/N B° CEMENTISTA II . LA CIENEGUITA	Cargo vacante	1° 1	Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE APTITUD CON FECHA DE EMISIÓN Y CERTIFICADO DE ANTECEDENTE PENALES		350-315		Cubierto		
23/05/23 10:31	Secundario Orientado	GUAYMALLÉN	4078 - PROF. TOMÁS SILVESTRE	60%	HORAS CATEDRA MEDIA ORIENTADA	2	Mañana	Educación Artística (B) Música	2do: 24/05/23 10:35	SAN LORENZO 1219 . SAN JOSÉ	40-0	1° 4°	Ma 08:40-09:20,Ma 09:20-10:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:30	Educación Superior	RIVADAVIA	T006 - PROF. FRANCISCO HUMBERTO TOLOSA	40%	HORAS CATEDRA SUPERIOR	2	Tarde	Práctica Profesional Docente I	3er: 24/05/23 15:00	SAN MARTÍN 562 . RIVADAVIA	61-0	1º 1° PROF. MATEMÁTICA		Llamado Virtual	TERCER LLAMADO para profesores Título 1 y 2, sin Post Titulación, inscriptos en Orden de Méritos aprobado por Resolución C.D. 01/2023	Presentar DD.JJ., Cert. de aptitud psicofísico, D.N.I., constancia de C.U.I.L., certif. de buena conducta, esta documentación debe ser escaneada y enviada a: dget006@mendoza.edu.ar, hasta las 15 horas del 24 de mayo. En asunto colocar: Apellido y Nombre y horas para las que se postula.	Luego de revisar la documentación se comunicará los resultados a cada postulante, vía mail. Aprobada esta instancia se deberá presentar una propuesta pedagógica. Horarios y descriptores en el siguiente link https://drive.google.com/drive/folders/1Mz-szUiF-USqlGZPSx84m25QCQi_5Aqu?usp=share_lin			No Cubierto		
23/05/23 10:30	Educación Superior	RIVADAVIA	T006 - PROF. FRANCISCO HUMBERTO TOLOSA	40%	HORAS CATEDRA SUPERIOR	4	Tarde	Práctica Profesional Docente I	3er: 24/05/23 15:00	SAN MARTÍN 562 . RIVADAVIA	61-0	1º 1° PROF. MATEMÁTICA		Llamado Virtual	TERCER LLAMADO para profesores Título 1 y 2, sin Post Titulación, inscriptos en Orden de Méritos aprobado por Resolución C.D. 01/2023	Presentar DD.JJ., Cert. de aptitud psicofísico, D.N.I., constancia de C.U.I.L., certif. de buena conducta, esta documentación debe ser escaneada y enviada a: dget006@mendoza.edu.ar, hasta las 15 horas del 24 de mayo. En asunto colocar: Apellido y Nombre y horas para las que se postula.	Luego de revisar la documentación se comunicará los resultados a cada postulante, vía mail. Aprobada esta instancia se deberá presentar una propuesta pedagógica. Horarios y descriptores en el siguiente link https://drive.google.com/drive/folders/1Mz-szUiF-USqlGZPSx84m25QCQi_5Aqu?usp=share_link			No Cubierto		
23/05/23 10:30	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	3er: 24/05/23 10:45	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	3° 3	Ju 15:10-15:45,Ju 15:45-16:20,Vi 17:05-17:40	Presentarse en GEM PAD - Llamado Virtual				310-750		Publicado		
23/05/23 10:28	Secundario Técnico	MAIPÚ	4108 - ING. GUILLERMO VILLANUEVA	10%	MAESTRO DE ENSEÑANZA PRACTICA		Mañana	MAESTRO DE ENSEÑANZA PRACTICA	5to: 29/05/23 09:30	MAZA 737 B° ---- . MAIPÚ	40-0		Lu 07:45-11:45,Ma 07:45-11:45,Mi 07:45-11:45,Ju 07:45-11:45,Vi 07:45-11:45	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:26	Secundario Técnico	SAN RAFAEL	4006 - PASCUAL IACCARINI	40%	HORAS CATEDRA MEDIA TÉCNICA	6		Matemática	4vo: 24/05/23 10:30	TIRASSO 300 . SAN RAFAEL CIUDAD	40-0	1° SEPTIMA	Lu 11:20-12:00,Lu 12:05-12:45,Mi 07:45-08:25,Mi 08:25-09:05,Ju 07:45-08:25,Ju 08:25-09:05	Presentarse en GEM PAD - Llamado Virtual	código 59 área 01	ajaustarse a a la normativa vigente Resolucion 248/22 DETYT		Iselín		Cubierto		
23/05/23 10:25	Secundario Orientado	SAN MARTÍN	4084 - LIBERTADOR SIMÓN BOLÍVAR	40%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Teoría y Práctica Impositiva	2do: 24/05/23 11:00	FRENCH 870 B° LIBERTADOR . SAN MARTÍN	40-0	5° 2	Ma 17:10-17:50,Mi 17:10-17:50,Vi 16:20-17:00,Vi 17:10-17:50	Presentarse en GEM PAD - Llamado Virtual				700 y 750		Cubierto		
23/05/23 10:23	CENS	LAS HERAS	3440/2 - PROF. R. BENITO VIDELA	80%	HORAS CATEDRA C.E.N.S.	2	Mañana	Ciencias Sociales	1er: 24/05/23 19:00	Martino y calle 10 B° Barrio Belgrano . EL RESGUARDO	Cargo vacante	2º CO F	Mi 15:10-16:30	Presentarse en GEM PAD - Llamado Virtual				600-670-401-461-625		No Cubierto		
23/05/23 10:20	Secundario Técnico	MAIPÚ	4003 - EMILIO CIVIT	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Rotativo	Prácticas Profesionalizantes (*)	10mo: 24/05/23 10:25	OZAMIS 700 . MAIPÚ	40	6° 5	Ma 14:30-15:10,Ma 15:10-15:50,Ma 16:00-16:40,Vi 14:30-15:10,Vi 15:10-15:50	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:19	CENS	LUJÁN DE CUYO	3494 - ESPACIO DE LIBERTAD	110%	HORAS CATEDRA C.E.N.S.	4	Tarde	Matemática	4vo: 24/05/23 10:25	RUTA NACIONAL N°7 KM 1069 . CACHEUTA	32-0	Multiciclo 5º 1ª	Ju 13:30-14:10,Ju 14:10-14:50,Vi 13:30-14:10,Vi 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual	Bono de puntaje de adultos 2018, aptitud psicofísica para el cargo y el específico de contexto de encierro. Certificado de antecedentes penales vigente.	Es requisito excluyente la presentación del certificado de aptitud psicofísica complementario de contexto de encierro tal como indica la resolución 029-DGE-17 y su modificación 172-DGE-17.	"Por ser multiciclo se da matemática 2° y 3° y Física. Se cumple en el complejo penitenciario Almafuerte 1. El uso de guardapolvo es obligatorio. El régimen se encuadra en lo que manifiesta la ""Reglamentación para Centros Educativos en Contexto de Privación de Libertad"" Res 01-023-DEPJA"	Andesmar		No Cubierto		
23/05/23 10:18	Secundario Orientado	LAS HERAS	4088 - MARIO CASALE	10%	PRECEPTORES		Mañana	PRECEPTOR	1er: 24/05/23 10:20	DR. MORENO 1420 . LAS HERAS	40-0		Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:18	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Lengua y Literatura	1er: 30/05/23 08:00	CHILE 1050 . PRIMERA SECCION	art 52	3° 5ta	Mi 09:15-09:55,Mi 09:55-10:35,Ju 09:15-09:55,Ju 09:55-10:35	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
23/05/23 10:18	Primario	MAIPÚ	1750 - S/NOMBRE	80%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 24/05/23 10:20	J Correa y Santa Clara S/N B° CORAZÓN DE JESÚS . GENERAL GUTIÉRREZ	40-0	2° ÚNICA	LUNES A VIERNES DE 8.00HS A 15:00HS	la escuela		JORNADA COMPLETA 7 HORAS OPCIONAL	HASTA AGOTAR INSTANCIAS, 7MO LLAMADO			Publicado		
23/05/23 10:16	Secundario Orientado	LAVALLE	4041 - ALICIA M. DE JUSTO	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	23vo: 24/05/23 11:00	RUTA 34 Y CENTENARIO . VILLA TULUMAYA (CIUDAD)	Art 40	3° 2	Lu 13:30-14:10,Mi 13:30-14:10,Mi 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual				300		No Cubierto		
23/05/23 10:15	Primario	RIVADAVIA	1690 - MAESTRO ALFONSO DOÑA DEL RÍO	60%	HORAS CATEDRA COMUNES	2	mañana	Lengua Extranjera - Inglés	1er: 24/05/23 10:30	LUZURIAGA 751 . RIVADAVIA	Cargo vacante	7° C	jueves de 10:30 a 12:30 hs.	ESCUELA N° 1-690 LUZURIAGA N° 751 Rvia. Mza.		Hasta agotar instancias.	Con toma de posesión desde el 01/06/2023	DICETOURS		Publicado		
23/05/23 10:14	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Lengua y Literatura	1er: 30/05/23 09:00	CHILE 1050 . PRIMERA SECCION	art 52	4° 2da	Ma 08:25-09:05,Ma 09:15-09:55,Ma 09:55-10:35,Vi 12:05-12:45	Presentarse en GEM PAD - Llamado Virtual			El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
23/05/23 10:14	Secundario Orientado	LAVALLE	4041/1 - ALICIA M. DE JUSTO	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	2do: 24/05/23 11:10	RUTA PROV. 34 KM 2 . JOCOLÍ VIEJO	Cargo vacante	2° 6º	Ju 09:20-10:00,Ju 10:10-10:50,Ju 10:50-11:30	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:14	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Lengua y Literatura	1er: 31/05/23 08:00	CHILE 1050 . PRIMERA SECCION	art 52	4° 3ra	Lu 12:05-12:45,Mi 10:45-11:25,Mi 11:25-12:05,Mi 12:05-12:45	Presentarse en GEM PAD - Llamado Virtual			El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
23/05/23 10:14	Secundario Técnico	LAS HERAS	4019 - CAPITÁN JOSÉ D VÁZQUEZ	10%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana y Tarde	Lengua Extranjera - Inglés	3er: 29/05/23 08:30	BELGRANO 777 B° CIUDAD . LAS HERAS	Art. 61	4° 3ra	Lu 10:00-10:40,Mi 09:20-10:00,Mi 10:00-10:40	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
23/05/23 10:14	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua y Literatura	1er: 31/05/23 09:00	CHILE 1050 . PRIMERA SECCION	art 52	4° 5ta	Lu 09:15-09:55,Lu 09:55-10:35,Vi 10:45-11:25	Presentarse en GEM PAD - Llamado Virtual			El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
23/05/23 10:14	Primario	GODOY CRUZ	1669 - AQUILES WILSON MAZZIOTTI	80%	MAESTRO ENSEÑANZA COMUN		Mañana	TODAS las materias	1er: 24/05/23 10:15	AZUL Y CABO SAN ANTONIO S/N B° CHILE I . LAS TORTUGAS	44-0	3° U	LU 8:00 a 15:00 ma 8.00 a 15:00 mi 8:00 a 15:00 ju 8:00 a 15:00 vi 8:00 a 15:00	ESCUELA AQUILES WILSON MAZZIOTTI calle Azul y Cabo San Antonio Barrio Chile I			Jornada completa Hasta agotar instancias	371 611 601 464 372 373 610 605 420		Cubierto		
23/05/23 10:13	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Francés	3er: 29/05/23 10:00	CHILE 1050 . PRIMERA SECCION	ART.61	5° 5ta	Ju 07:45-08:25,Ju 08:25-09:05,Ju 09:15-09:55	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			No Cubierto		
23/05/23 10:11	Secundario Técnico	RIVADAVIA	4119 - SANTA MARÍA DE ORO (8119)	80%	HORA CATEDRA MENSUAL-ALBERGUE	3	Tarde	Lengua Extranjera	3er: 24/05/23 11:00	ALTE BROWN s/n . SANTA MARÍA DE ORO	40	5° 2º	Ma 16:20-17:00,Ma 17:10-17:50,Ma 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual		Presentar Certificado Psicofísico Docente y Albergue y Certificado de Antecedentes Penales vigente y actualizado, validez 90 días desde su emisión, condiciones excluyentes		Sin movilidad		No Cubierto		
23/05/23 10:11	Secundario Orientado	SAN RAFAEL	4229 - DOCTOR HUMBERTO ANTONIO LAGIGLIA	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	3er: 29/05/23 10:00	Avda. D.F. SARMIENTO 487 B° CIUDAD . CIUDAD	40-0	5° 1ª	Ju 09:10-09:50,Ju 09:50-10:30,Vi 09:10-09:50,Vi 09:50-10:30	Presentarse en GEM PAD - Llamado Virtual	La escuela trabaja en modalidad presencial. Se dará el alta con la toma presencial y efectiva prestación del servicio educativo en el local escolar.	El presente llamado virtual se realiza de acuerdo a la Normativa vigente Res 47/03, Ley 6929 - Res 29, Res 946-DGE-2020 y 172 - DGE -17- Res. CFN N°386/21 ART.1 Res. N° 609/22.-	Adjuntar documentación original color. DNI anverso y reverso. Psicofísico Apto, Vigente y Específico. Certificado de Antecedentes Penales.			No Cubierto		
23/05/23 10:09	Secundario Orientado	CAPITAL	4092 - GRAL. LAS HERAS	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Ciencias Sociales y TIC (PP 2)	2do: 24/05/23 10:30	MONTECASEROS 1977 . CUARTA SECCION	40-0	4° 4º	Vi 13:30-14:10,Vi 14:10-14:50,Vi 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual				601-549-208-461		No Cubierto		
